ligand,receptor,secreted
CCL8,ACKR1,TRUE
CCL13,ACKR1,TRUE
CCL14,ACKR1,TRUE
CCL16,ACKR1,TRUE
CCL18,ACKR1,TRUE
CXCL1,ACKR1,TRUE
CXCL2,ACKR1,TRUE
CXCL3,ACKR1,TRUE
CXCL5,ACKR1,TRUE
CXCL6,ACKR1,TRUE
CXCL8,ACKR1,TRUE
CXCL9,ACKR1,TRUE
CXCL10,ACKR1,TRUE
CXCL11,ACKR1,TRUE
CXCL13,ACKR1,TRUE
CCL2,ACKR2,TRUE
CCL3,ACKR2,TRUE
CCL3L1,ACKR2,TRUE
CCL4,ACKR2,TRUE
CCL5,ACKR2,TRUE
CCL7,ACKR2,TRUE
CCL8,ACKR2,TRUE
CCL7,ACKR1,TRUE
CCL11,ACKR1,TRUE
CCL11,ACKR2,TRUE
CCL13,ACKR2,TRUE
CCL22,ACKR2,TRUE
CCL24,ACKR2,TRUE
CCL26,ACKR2,TRUE
CCL17,ACKR1,TRUE
CCL14,ACKR2,TRUE
CCL17,ACKR2,TRUE
CXCL1,CXCR1,TRUE
CXCL2,CXCR1,TRUE
CXCL3,CXCR1,TRUE
CXCL5,CXCR1,TRUE
CXCL6,CXCR1,TRUE
CXCL8,CXCR1,TRUE
CXCL1,CXCR2,TRUE
CXCL2,CXCR2,TRUE
CXCL3,CXCR2,TRUE
CXCL5,CXCR2,TRUE
CXCL6,CXCR2,TRUE
CXCL8,CXCR2,TRUE
PPBP,CXCR2,TRUE
PF4V1,CXCR3,TRUE
CXCL9,CXCR3,TRUE
CXCL10,CXCR3,TRUE
CXCL11,CXCR3,TRUE
CXCL13,CXCR3,TRUE
PF4,CXCR3,TRUE
CXCL12,CXCR4,TRUE
CXCL11,ACKR3,TRUE
CXCL12,ACKR3,TRUE
CXCL13,CXCR5,TRUE
CXCL16,CXCR6,TRUE
MIF,ACKR3,TRUE
CX3CL1,CX3CR1,TRUE
XCL1,XCR1,TRUE
XCL2,XCR1,TRUE
IL4,IL4R,TRUE
IL13,IL13RA1,TRUE
IL13,IL13RA2,TRUE
IL11,IL11R complex,TRUE
IL1A,IL1R2,TRUE
IL1B,IL1R2,TRUE
IL17B,IL17RB,TRUE
IL34,CSF1R,TRUE
CSF1,CSF1R,TRUE
IL16,CD4,TRUE
EPO,EPOR,TRUE
GH1,GHR,TRUE
PRL,PRLR,TRUE
THPO,MPL,TRUE
CSF3,CSF3R,TRUE
TNF,TNFRSF1A,TRUE
TNF,TNFRSF1B,TRUE
LTA,TNFRSF1A,TRUE
LTA,TNFRSF1B,TRUE
LTA,TNFRSF14,TRUE
LTa1b2,LTBR,TRUE
TNFSF14,LTBR,TRUE
TNFSF14,TNFRSF14,TRUE
FASLG,FAS,TRUE
TNFSF15,TNFRSF25,TRUE
TNFSF10,TNFRSF10A,TRUE
EDA,EDAR,TRUE
EDA,EDA2R,TRUE
NGF,NGFR,TRUE
KLK3,NGFR,TRUE
TNFSF11,TNFRSF11A,TRUE
TNFSF11,TNFRSF11B,TRUE
TNFSF12,TNFRSF12A,TRUE
CD70,CD27,TRUE
TNFSF8,TNFRSF8,TRUE
TNFSF9,TNFRSF9,TRUE
TNFSF4,TNFRSF4,TRUE
TNFSF18,TNFRSF18,TRUE
TNFSF13,TNFRSF17,TRUE
TNFSF13,TNFRSF13B,TRUE
TNFSF13B,TNFRSF17,TRUE
TNFSF13B,TNFRSF13B,TRUE
TNFSF13B,TNFRSF13C,TRUE
SPP1,CD44,TRUE
ADIPOQ,ADIPOR1,TRUE
ADIPOQ,ADIPOR2,TRUE
RETN,TLR4,TRUE
RETN,CAP1,TRUE
NAMPT,INSR,TRUE
ANGPTL2,TLR4,TRUE
ANGPTL2,LILRB3,TRUE
ANGPTL1,LILRB3,TRUE
ANGPTL7,LILRB3,TRUE
ANGPTL4,CDH5,TRUE
ANGPTL4,CDH11,TRUE
ANGPTL4,SDC1,TRUE
ANGPTL4,SDC2,TRUE
ANGPTL4,SDC3,TRUE
ANGPTL4,SDC4,TRUE
ANGPT1,TEK,TRUE
ANGPT2,TEK,TRUE
MDK,SDC1,TRUE
MDK,SDC2,TRUE
MDK,SDC4,TRUE
MDK,PTPRZ1,TRUE
MDK,LRP1,TRUE
MDK,NCL,TRUE
MDK,ALK,TRUE
PTN,PTPRZ1,TRUE
PTN,SDC1,TRUE
PTN,SDC2,TRUE
PTN,SDC3,TRUE
PTN,SDC4,TRUE
PTN,NCL,TRUE
PTN,ALK,TRUE
AGT,AGTR1,TRUE
GRP,GRPR,TRUE
NMB,NMBR,TRUE
KNG1,BDKRB1,TRUE
KNG1,BDKRB2,TRUE
C3,C3AR1,TRUE
C3,CR2,TRUE
C4A,C3AR1,TRUE
C4A,CR2,TRUE
C5,C5AR1,TRUE
CCK,CCKAR,TRUE
CCK,CCKBR,TRUE
EDN1,EDNRA,TRUE
EDN2,EDNRA,TRUE
EDN3,EDNRA,TRUE
EDN1,EDNRB,TRUE
EDN2,EDNRB,TRUE
EDN3,EDNRB,TRUE
GAL,GALR1,TRUE
GAL,GALR2,TRUE
GAL,GALR3,TRUE
GALP,GALR1,TRUE
GALP,GALR2,TRUE
GHRL,GHSR,TRUE
KISS1,KISS1R,TRUE
POMC,MC1R,TRUE
POMC,MC2R,TRUE
POMC,MC3R,TRUE
POMC,MC4R,TRUE
POMC,MC5R,TRUE
NMU,NMUR1,TRUE
NMU,NMUR2,TRUE
NMS,NMUR1,TRUE
NMS,NMUR2,TRUE
NPFF,NPFFR1,TRUE
NPFF,NPFFR2,TRUE
NPY,NPY1R,TRUE
NPY,NPY2R,TRUE
NPY,NPY4R,TRUE
NPY,NPY5R,TRUE
NPY,NPY6R,TRUE
NPY,GPR83,TRUE
PPY,NPY1R,TRUE
PPY,NPY2R,TRUE
PPY,NPY4R,TRUE
PPY,NPY5R,TRUE
PPY,NPY6R,TRUE
PPY,GPR83,TRUE
PYY,NPY1R,TRUE
PYY,NPY2R,TRUE
PYY,NPY4R,TRUE
PYY,NPY5R,TRUE
PYY,NPY6R,TRUE
PYY,GPR83,TRUE
NPB,NPBWR1,TRUE
NPW,NPBWR1,TRUE
NTS,NTSR1,TRUE
NTS,NTSR2,TRUE
PDYN,OPRD1,TRUE
PDYN,OPRK1,TRUE
PDYN,OPRL1,TRUE
PDYN,OPRM1,TRUE
PENK,OPRD1,TRUE
PENK,OPRK1,TRUE
PENK,OPRL1,TRUE
PENK,OPRM1,TRUE
POMC,OPRD1,TRUE
POMC,OPRK1,TRUE
POMC,OPRL1,TRUE
POMC,OPRM1,TRUE
HCRT,HCRTR1,TRUE
HCRT,HCRTR2,TRUE
OXT,OXTR,TRUE
SST,SSTR1,TRUE
SST,SSTR2,TRUE
SST,SSTR3,TRUE
SST,SSTR4,TRUE
SST,SSTR5,TRUE
CORT,SSTR1,TRUE
CORT,SSTR2,TRUE
CORT,SSTR3,TRUE
CORT,SSTR4,TRUE
CORT,SSTR5,TRUE
TAC1,TACR1,TRUE
TAC4,TACR1,TRUE
TAC1,TACR2,TRUE
TAC3,TACR3,TRUE
UTS2,UTS2R,TRUE
AVP,AVPR2,TRUE
AVP,AVPR1A,TRUE
AVP,AVPR1B,TRUE
PRLH,PRLHR,TRUE
PRSS3,F2R,TRUE
CTSG,F2R,TRUE
F2,F2R,TRUE
PLG,F2R,TRUE
GZMA,F2R,TRUE
PRSS2,F2R,TRUE
PRSS1,F2R,TRUE
PRSS3,F2RL1,TRUE
CTSG,F2RL1,TRUE
F2,F2RL1,TRUE
PLG,F2RL1,TRUE
GZMA,F2RL1,TRUE
PRSS2,F2RL1,TRUE
PRSS1,F2RL1,TRUE
PRSS3,F2RL2,TRUE
CTSG,F2RL2,TRUE
F2,F2RL2,TRUE
PLG,F2RL2,TRUE
GZMA,F2RL2,TRUE
PRSS2,F2RL2,TRUE
PRSS1,F2RL2,TRUE
PRSS3,F2RL3,TRUE
CTSG,F2RL3,TRUE
F2,F2RL3,TRUE
GZMA,F2RL3,TRUE
PLG,F2RL3,TRUE
PRSS2,F2RL3,TRUE
PRSS1,F2RL3,TRUE
PRSS3,PARD3,TRUE
CTSG,PARD3,TRUE
F2,PARD3,TRUE
GZMA,PARD3,TRUE
PLG,PARD3,TRUE
PRSS2,PARD3,TRUE
PRSS1,PARD3,TRUE
PMCH,MCHR1,TRUE
PROK1,PROKR2,TRUE
PROK1,PROKR1,TRUE
PROK2,PROKR1,TRUE
PROK2,PROKR2,TRUE
ADCYAP1,ADCYAP1R1,TRUE
VIP,VIPR1,TRUE
VIP,VIPR2,TRUE
NPPA,NPR1,TRUE
NPPB,NPR1,TRUE
NPPC,NPR2,TRUE
KITLG,KIT,TRUE
GCG,GIPR,TRUE
GIP,GIPR,TRUE
FSHB,FSHR,TRUE
CGA,FSHR,TRUE
LHB,LHCGR,TRUE
CGA,LHCGR,TRUE
TSHB,TSHR,TRUE
CGA,TSHR,TRUE
BDNF,NTRK2,TRUE
NGF,NTRK1,TRUE
FLT3LG,FLT3,TRUE
HGF,MET,TRUE
KLK3,NTRK1,TRUE
NTF3,NTRK1,TRUE
NTF3,NTRK2,TRUE
NTF3,NTRK3,TRUE
NTF4,NTRK2,TRUE
SEMA3C,PLXND1,TRUE
SEMA3E,PLXND1,TRUE
ADM,CALCR,TRUE
ADM,CALCRL,TRUE
AGT,MAS1,TRUE
ANXA1,FPR2,TRUE
ANXA1,FPR1,TRUE
APELA,APLNR,TRUE
CALCA,CALCR,TRUE
CALCA,CALCRL,TRUE
CALCB,CALCR,TRUE
CALCB,CALCRL,TRUE
CRH,CRHR1,TRUE
CRH,CRHR2,TRUE
ENHO,GPR19,TRUE
GAS6,AXL,TRUE
GAS6,MERTK,TRUE
GAS6,TYRO3,TRUE
GCG,GCGR,TRUE
GCG,GLP1R,TRUE
GCG,GLP2R,TRUE
GH1,GHR,TRUE
GH1,PRLR,TRUE
GHRH,VIPR1,TRUE
GHRH,VIPR2,TRUE
GHRH,GHSR,TRUE
GHRH,GHRHR,TRUE
GNRH1,GNRHR,TRUE
GRN,SORT1,TRUE
GUCA2A,GUCY2C,TRUE
GUCA2B,GUCY2C,TRUE
IAPP,CALCR,TRUE
IAPP,CALCRL,TRUE
INSL3,RXFP2,TRUE
INSL3,RXFP1,TRUE
INSL3,RXFP4,TRUE
INSL3,RXFP3,TRUE
INSL5,RXFP4,TRUE
INSL5,RXFP3,TRUE
INSL5,RXFP2,TRUE
INSL5,RXFP1,TRUE
LEP,LEPR,TRUE
LGALS9,PTPRC,TRUE
NPS,NPSR1,TRUE
NPVF,NPFFR1,TRUE
NPVF,NPFFR2,TRUE
OSTN,NPR3,TRUE
PMCH,MERTK,TRUE
PROS1,AXL,TRUE
PROS1,TYRO3,TRUE
PSAP,GPR37L1,TRUE
PSAP,GPR37,TRUE
PTH,PTH1R,TRUE
PTH,PTH2R,TRUE
PTH2,PTH1R,TRUE
PTH2,PTH2R,TRUE
PTHLH,PTH1R,TRUE
QRFP,QRFPR,TRUE
RARRES2,GPR1,TRUE
RARRES2,CMKLR1,TRUE
RLN1,RXFP2,TRUE
RLN1,RXFP1,TRUE
RLN1,RXFP3,TRUE
RLN1,RXFP4,TRUE
RLN3,RXFP3,TRUE
RLN3,RXFP1,TRUE
RLN3,RXFP4,TRUE
RLN3,RXFP2,TRUE
SAA1,FPR2,TRUE
SCGB3A2,MARCO,TRUE
SCT,SCTR,TRUE
SLURP1,CHRNB1,TRUE
SLURP1,CHRNB2,TRUE
SLURP1,CHRNB3,TRUE
SLURP1,CHRNB4,TRUE
SLURP1,CHRNA1,TRUE
SLURP1,CHRNA2,TRUE
SLURP1,CHRNA3,TRUE
SLURP1,CHRNA4,TRUE
SLURP1,CHRNA5,TRUE
SLURP1,CHRNA6,TRUE
SLURP1,CHRNA9,TRUE
SLURP1,CHRNA10,TRUE
SLURP1,CHRND,TRUE
SLURP1,CHRNE,TRUE
SLURP1,CHRNG,TRUE
SLURP1,CHRNA7,TRUE
SLURP2,CHRNB1,TRUE
SLURP2,CHRNB2,TRUE
SLURP2,CHRNB3,TRUE
SLURP2,CHRNB4,TRUE
SLURP2,CHRNA1,TRUE
SLURP2,CHRNA2,TRUE
SLURP2,CHRNA3,TRUE
SLURP2,CHRNA4,TRUE
SLURP2,CHRNA5,TRUE
SLURP2,CHRNA6,TRUE
SLURP2,CHRNA7,TRUE
SLURP2,CHRNA9,TRUE
SLURP2,CHRNA10,TRUE
SLURP2,CHRND,TRUE
SLURP2,CHRNE,TRUE
SLURP2,CHRNG,TRUE
BTLA,TNFRSF14,TRUE
TRH,TRHR,TRUE
UCN,CRHR1,TRUE
UCN,CRHR2,TRUE
UCN2,CRHR1,TRUE
UCN2,CRHR2,TRUE
UCN3,CRHR1,TRUE
UCN3,CRHR2,TRUE
UTS2B,UTS2R,TRUE
UTS2B,SSTR5,TRUE
BAG6,NCR3,TRUE
LGALS9,HAVCR2,TRUE
LGALS9,CD44,TRUE
FN1,CD44,FALSE
COL1A1,CD44,FALSE
COL1A2,CD44,FALSE
COL2A1,CD44,FALSE
COL4A1,CD44,FALSE
COL4A2,CD44,FALSE
COL4A3,CD44,FALSE
COL4A4,CD44,FALSE
COL4A5,CD44,FALSE
COL4A6,CD44,FALSE
COL6A1,CD44,FALSE
COL6A2,CD44,FALSE
COL6A3,CD44,FALSE
COL6A5,CD44,FALSE
COL6A6,CD44,FALSE
COL9A1,CD44,FALSE
COL9A2,CD44,FALSE
COL9A3,CD44,FALSE
LAMA1,CD44,FALSE
LAMA2,CD44,FALSE
LAMA3,CD44,FALSE
LAMA4,CD44,FALSE
LAMA5,CD44,FALSE
LAMB1,CD44,FALSE
LAMB2,CD44,FALSE
LAMB3,CD44,FALSE
LAMC1,CD44,FALSE
LAMC2,CD44,FALSE
LAMC3,CD44,FALSE
COL1A1,SDC1,FALSE
COL1A2,SDC1,FALSE
COL2A1,SDC1,FALSE
COL4A1,SDC1,FALSE
COL4A2,SDC1,FALSE
COL4A3,SDC1,FALSE
COL4A4,SDC1,FALSE
COL4A5,SDC1,FALSE
COL4A6,SDC1,FALSE
COL6A1,SDC1,FALSE
COL6A2,SDC1,FALSE
COL6A3,SDC1,FALSE
COL6A5,SDC1,FALSE
COL6A6,SDC1,FALSE
COL9A1,SDC1,FALSE
COL9A2,SDC1,FALSE
COL9A3,SDC1,FALSE
FN1,SDC1,FALSE
TNC,SDC1,FALSE
TNR,SDC1,FALSE
TNN,SDC1,FALSE
TNXB,SDC1,FALSE
THBS1,SDC1,FALSE
THBS2,SDC1,FALSE
THBS3,SDC1,FALSE
THBS4,SDC1,FALSE
COMP,SDC1,FALSE
COL1A1,SDC4,FALSE
COL1A2,SDC4,FALSE
COL2A1,SDC4,FALSE
COL4A1,SDC4,FALSE
COL4A2,SDC4,FALSE
COL4A3,SDC4,FALSE
COL4A4,SDC4,FALSE
COL4A5,SDC4,FALSE
COL4A6,SDC4,FALSE
COL6A1,SDC4,FALSE
COL6A2,SDC4,FALSE
COL6A3,SDC4,FALSE
COL6A5,SDC4,FALSE
COL6A6,SDC4,FALSE
COL9A1,SDC4,FALSE
COL9A2,SDC4,FALSE
COL9A3,SDC4,FALSE
FN1,SDC4,FALSE
TNC,SDC4,FALSE
TNR,SDC4,FALSE
TNN,SDC4,FALSE
TNXB,SDC4,FALSE
THBS1,SDC4,FALSE
THBS2,SDC4,FALSE
THBS3,SDC4,FALSE
THBS4,SDC4,FALSE
COMP,SDC4,FALSE
LAMA1,SV2A,FALSE
LAMA2,SV2A,FALSE
LAMA3,SV2A,FALSE
LAMA4,SV2A,FALSE
LAMA5,SV2A,FALSE
LAMB1,SV2A,FALSE
LAMB2,SV2A,FALSE
LAMB3,SV2A,FALSE
LAMC1,SV2A,FALSE
LAMC2,SV2A,FALSE
LAMC3,SV2A,FALSE
LAMA1,SV2B,FALSE
LAMA2,SV2B,FALSE
LAMA3,SV2B,FALSE
LAMA4,SV2B,FALSE
LAMA5,SV2B,FALSE
LAMB1,SV2B,FALSE
LAMB2,SV2B,FALSE
LAMB3,SV2B,FALSE
LAMC1,SV2B,FALSE
LAMC2,SV2B,FALSE
LAMC3,SV2B,FALSE
LAMA1,SV2C,FALSE
LAMA2,SV2C,FALSE
LAMA3,SV2C,FALSE
LAMA4,SV2C,FALSE
LAMA5,SV2C,FALSE
LAMB1,SV2C,FALSE
LAMB2,SV2C,FALSE
LAMB3,SV2C,FALSE
LAMC1,SV2C,FALSE
LAMC2,SV2C,FALSE
LAMC3,SV2C,FALSE
THBS1,CD36,FALSE
THBS2,CD36,FALSE
THBS3,CD36,FALSE
THBS4,CD36,FALSE
COMP,CD36,FALSE
VWF,GP complex,FALSE
COL1A1,GP6,FALSE
COL1A2,GP6,FALSE
COL2A1,GP6,FALSE
COL4A1,GP6,FALSE
COL4A2,GP6,FALSE
COL4A3,GP6,FALSE
COL4A4,GP6,FALSE
COL4A5,GP6,FALSE
COL4A6,GP6,FALSE
COL6A1,GP6,FALSE
COL6A2,GP6,FALSE
COL6A3,GP6,FALSE
COL6A5,GP6,FALSE
COL6A6,GP6,FALSE
COL9A1,GP6,FALSE
COL9A2,GP6,FALSE
COL9A3,GP6,FALSE
THBS1,CD47,FALSE
THBS2,CD47,FALSE
THBS3,CD47,FALSE
THBS4,CD47,FALSE
COMP,CD47,FALSE
AGRN,DAG1,FALSE
HSPG2,DAG1,FALSE
LAMA1,DAG1,FALSE
LAMA2,DAG1,FALSE
LAMA3,DAG1,FALSE
LAMA4,DAG1,FALSE
LAMA5,DAG1,FALSE
LAMB1,DAG1,FALSE
LAMB2,DAG1,FALSE
LAMB3,DAG1,FALSE
LAMC1,DAG1,FALSE
LAMC2,DAG1,FALSE
LAMC3,DAG1,FALSE
ADGRE5,CD55,FALSE
ALCAM,CD6,FALSE
APP,CD74,FALSE
CADM1,CADM1,FALSE
CADM3,CADM3,FALSE
CD22,PTPRC,FALSE
CD226,NECTIN2,FALSE
CD226,PVR,FALSE
FCER2,CR2,FALSE
CD34,SELP,FALSE
ENTPD1,ADORA1,FALSE
ENTPD1,ADORA2A,FALSE
ENTPD1,ADORA2B,FALSE
ENTPD1,TMIGD3,FALSE
CD40LG,CD40,FALSE
PTPRC,CD22,FALSE
PTPRC,MRC1,FALSE
CD46,JAG1,FALSE
CD48,CD244,FALSE
CD6,ALCAM,FALSE
CD80,CD274,FALSE
CD80,CD28,FALSE
CD80,CTLA4,FALSE
CD86,CD28,FALSE
CD86,CTLA4,FALSE
CD96,NECTIN1,FALSE
CD96,PVR,FALSE
CD99,PILRA,FALSE
CD99,CD99,FALSE
CD99,CD99L2,FALSE
CDH15,CDH15,FALSE
CDH4,CDH4,FALSE
CDH2,CDH2,FALSE
CDH1,CDH1,FALSE
CDH1,KLRG1,FALSE
CDH5,CDH5,FALSE
CD1D,CEACAM5,FALSE
CD209,CEACAM1,FALSE
CD8A,CEACAM5,FALSE
CEACAM1,CEACAM5,FALSE
SELE,CEACAM1,FALSE
CLDN11,CLDN11,FALSE
CLEC2D,KLRB1,FALSE
CLEC2A,KLRB1,FALSE
CLEC2B,KLRB1,FALSE
CD69,KLRB1,FALSE
CLEC2L,KLRB1,FALSE
CLEC1B,KLRB1,FALSE
CNTN2,L1CAM,FALSE
CNTN2,CNTN2,FALSE
CNTN1,NRCAM,FALSE
DSC1,DSG1,FALSE
DSC1,DSG2,FALSE
DSC2,DSG1,FALSE
DSC2,DSG2,FALSE
DSG1,DSC3,FALSE
DSG2,DSC3,FALSE
EPGN,EGFR,FALSE
EFNA1,EPHA1,FALSE
EFNA1,EPHA2,FALSE
EFNA1,EPHA3,FALSE
EFNA1,EPHA4,FALSE
EFNA1,EPHA5,FALSE
EFNA1,EPHA7,FALSE
EFNA1,EPHA8,FALSE
EFNA2,EPHA1,FALSE
EFNA2,EPHA2,FALSE
EFNA2,EPHA3,FALSE
EFNA2,EPHA4,FALSE
EFNA2,EPHA5,FALSE
EFNA2,EPHA7,FALSE
EFNA2,EPHA8,FALSE
EFNA3,EPHA1,FALSE
EFNA3,EPHA2,FALSE
EFNA3,EPHA3,FALSE
EFNA3,EPHA4,FALSE
EFNA3,EPHA5,FALSE
EFNA3,EPHA7,FALSE
EFNA3,EPHA8,FALSE
EFNA4,EPHA1,FALSE
EFNA4,EPHA2,FALSE
EFNA4,EPHA3,FALSE
EFNA4,EPHA4,FALSE
EFNA4,EPHA5,FALSE
EFNA4,EPHA7,FALSE
EFNA4,EPHA8,FALSE
EFNA5,EPHA1,FALSE
EFNA5,EPHA2,FALSE
EFNA5,EPHA3,FALSE
EFNA5,EPHA4,FALSE
EFNA5,EPHA5,FALSE
EFNA5,EPHA7,FALSE
EFNA5,EPHA8,FALSE
EFNA5,EPHB2,FALSE
EFNB1,EPHA4,FALSE
EFNB1,EPHB1,FALSE
EFNB1,EPHB2,FALSE
EFNB1,EPHB3,FALSE
EFNB1,EPHB4,FALSE
EFNB2,EPHA4,FALSE
EFNB2,EPHB1,FALSE
EFNB2,EPHB2,FALSE
EFNB2,EPHB3,FALSE
EFNB2,EPHB4,FALSE
EFNB3,EPHA4,FALSE
EFNB3,EPHB1,FALSE
EFNB3,EPHB2,FALSE
EFNB3,EPHB3,FALSE
EFNB3,EPHB4,FALSE
EFNB3,EPHB6,FALSE
ESAM,ESAM,FALSE
ICAM1,ITGAL,FALSE
ICAM1,SPN,FALSE
ICAM5,CD209,FALSE
ICOSLG,ICOS,FALSE
ICOSLG,CD28,FALSE
ICOSLG,CTLA4,FALSE
ITGB2,CD226,FALSE
ITGB2,ICAM1,FALSE
ITGB2,ICAM2,FALSE
JAM2,JAM3,FALSE
F11R,F11R,FALSE
F11R,JAM2,FALSE
F11R,JAM3,FALSE
JAM2,F11R,FALSE
JAM2,JAM2,FALSE
JAM3,F11R,FALSE
JAM3,JAM2,FALSE
JAM3,JAM3,FALSE
L1CAM,L1CAM,FALSE
LCK,CD8 receptor,FALSE
MAG,MAG,FALSE
HLA-A,CD8A,FALSE
HLA-B,CD8A,FALSE
HLA-C,CD8A,FALSE
HLA-E,CD8A,FALSE
HLA-F,CD8A,FALSE
HLA-G,CD8A,FALSE
HLA-A,CD8B,FALSE
HLA-B,CD8B,FALSE
HLA-C,CD8B,FALSE
HLA-E,CD8B,FALSE
HLA-F,CD8B,FALSE
HLA-G,CD8B,FALSE
HLA-A,CD8B2,FALSE
HLA-B,CD8B2,FALSE
HLA-C,CD8B2,FALSE
HLA-E,CD8B2,FALSE
HLA-F,CD8B2,FALSE
HLA-G,CD8B2,FALSE
HLA-C,KIR2DL1,FALSE
HLA-C,KIR2DL2,FALSE
HLA-C,KIR2DL3,FALSE
HLA-C,KIR2DS1,FALSE
HLA-C,KIR2DS4,FALSE
HLA-G,LILRB1,FALSE
HLA-G,LILRB2,FALSE
HLA-F,KIR3DL1,FALSE
HLA-F,KIR3DL2,FALSE
HLA-B,KIR3DL2,FALSE
HLA-C,KIR3DL3,FALSE
HLA-E,KLRC1,FALSE
HLA-E,KLRC2,FALSE
HLA-A,KIR3DL1,FALSE
HLA-F,LILRB1,FALSE
HLA-E,KLRK1,FALSE
HLA-F,KIR3DS1,FALSE
HLA-E,CD94:NKG2A,FALSE
HLA-E,CD94:NKG2C,FALSE
HLA-E,CD94:NKG2E,FALSE
ULBP1,KLRK1,FALSE
RAET1E,KLRK1,FALSE
RAET1G,KLRK1,FALSE
RAET1F,KLRK1,FALSE
HLA-DPA1,CD4,FALSE
HLA-DPB1,CD4,FALSE
HLA-DQA1,CD4,FALSE
HLA-DMA,CD4,FALSE
HLA-DMB,CD4,FALSE
HLA-DQA2,CD4,FALSE
HLA-DOA,CD4,FALSE
HLA-DOB,CD4,FALSE
HLA-DQB1,CD4,FALSE
HLA-DRA,CD4,FALSE
HLA-DRB1,CD4,FALSE
HLA-DRB3,CD4,FALSE
HLA-DRB4,CD4,FALSE
HLA-DRB5,CD4,FALSE
MPZ,MPZL1,FALSE
MPZ,MPZ,FALSE
MPZL1,MPZL1,FALSE
NCAM1,FGFR1,FALSE
NCAM1,NCAM1,FALSE
NCAM1,NCAM2,FALSE
NCAM1,L1CAM,FALSE
NCAM2,L1CAM,FALSE
NECTIN1,CADM3,FALSE
NECTIN1,CD96,FALSE
NECTIN1,NECTIN4,FALSE
NECTIN3,NECTIN1,FALSE
NECTIN3,NECTIN2,FALSE
NECTIN3,PVR,FALSE
NECTIN3,TIGIT,FALSE
NECTIN2,CD226,FALSE
NECTIN2,TIGIT,FALSE
NECTIN1,NECTIN3,FALSE
NEGR1,NEGR1,FALSE
LRRC4C,NTNG1,FALSE
LRRC4,NTNG2,FALSE
LRRC4B,PTPRF,FALSE
DLK1,NOTCH1,FALSE
DLK1,NOTCH2,FALSE
DLK1,NOTCH3,FALSE
DLK1,NOTCH4,FALSE
DLL1,NOTCH1,FALSE
DLL1,NOTCH3,FALSE
DLL1,NOTCH4,FALSE
DLL3,NOTCH1,FALSE
DLL3,NOTCH2,FALSE
DLL3,NOTCH3,FALSE
DLL3,NOTCH4,FALSE
DLL4,NOTCH1,FALSE
DLL4,NOTCH2,FALSE
DLL4,NOTCH3,FALSE
DLL4,NOTCH4,FALSE
JAG1,NOTCH1,FALSE
JAG1,NOTCH2,FALSE
JAG1,NOTCH3,FALSE
JAG1,NOTCH4,FALSE
JAG2,NOTCH1,FALSE
JAG2,NOTCH2,FALSE
JAG2,NOTCH3,FALSE
JAG2,NOTCH4,FALSE
DLL1,NOTCH2,FALSE
NRXN1,NLGN1,FALSE
NRXN1,NLGN2,FALSE
NRXN1,NLGN3,FALSE
NRXN2,NLGN1,FALSE
NRXN2,NLGN2,FALSE
NRXN2,NLGN3,FALSE
NRXN3,NLGN1,FALSE
NRXN3,NLGN2,FALSE
NRXN3,NLGN3,FALSE
OCLN,OCLN,FALSE
CD274,PDCD1,FALSE
PDCD1LG2,PDCD1,FALSE
PECAM1,PECAM1,FALSE
PTPRM,PTPRM,FALSE
PVR,CD226,FALSE
PVR,TIGIT,FALSE
SELE,CD44,FALSE
SELE,GLG1,FALSE
SELL,CD34,FALSE
SELL,PODXL,FALSE
SELL,GLYCAM1,FALSE
SELL,MADCAM1,FALSE
SELPLG,SELE,FALSE
SELPLG,SELL,FALSE
SELPLG,SELP,FALSE
SEMA4A,PLXNB1,FALSE
SEMA4A,PLXNB2,FALSE
SEMA4A,PLXNB3,FALSE
SEMA4D,PLXNB1,FALSE
SEMA4D,PLXNB2,FALSE
SEMA4D,PLXNB3,FALSE
SEMA4C,PLXNB2,FALSE
SEMA4G,PLXNB2,FALSE
SEMA4D,CD72,FALSE
SEMA5A,PLXNA1,FALSE
SEMA5B,PLXNA1,FALSE
SEMA5A,PLXNA3,FALSE
SEMA5B,PLXNA3,FALSE
SEMA5A,PLXNB3,FALSE
SEMA6D,PLXNA1,FALSE
SEMA6A,PLXNA2,FALSE
SEMA6B,PLXNA2,FALSE
SEMA6A,PLXNA4,FALSE
SEMA6B,PLXNA4,FALSE
SEMA7A,PLXNC1,FALSE
SIGLEC1,SPN,FALSE
TIGIT,NECTIN2,FALSE
TIGIT,PVR,FALSE
VSIR,IGSF11,FALSE
